timestamp,equipment_id,equipment_name,equipment_type,temperature,vibration,usage_hours,efficiency,maintenance_event,failure_indicator,failure_type,hour,day_of_week,month,is_weekend,health_score,risk_level,maintenance_recommendation
2026-03-08 16:56:19.348170,PUMP-002,Water Pump - Station 2,Pump,66.9,0.261,2240.0,50.0,0,0.0,,16,6,3,1,74.6,Medium,Monitor closely
2026-03-08 17:56:19.348170,PUMP-002,Water Pump - Station 2,Pump,69.6,0.283,2240.8,50.0,0,2.3,,17,6,3,1,73.9,Medium,Monitor closely
2026-03-08 18:56:19.348170,PUMP-002,Water Pump - Station 2,Pump,84.7,0.385,2241.7,50.0,0,4.5,,18,6,3,1,60.2,Medium,Monitor closely
2026-03-08 19:56:19.348170,PUMP-002,Water Pump - Station 2,Pump,70.1,0.383,2242.5,50.0,0,6.8,,19,6,3,1,70.5,Medium,Monitor closely
2026-03-08 20:56:19.348170,PUMP-002,Water Pump - Station 2,Pump,66.0,0.138,2243.3,50.0,0,9.1,,20,6,3,1,78.7,Medium,Monitor closely
2026-03-08 21:56:19.348170,PUMP-002,Water Pump - Station 2,Pump,70.5,0.295,2244.2,50.0,0,11.4,,21,6,3,1,73.1,Medium,Monitor closely
2026-03-08 22:56:19.348170,PUMP-002,Water Pump - Station 2,Pump,69.1,0.323,2245.0,50.0,0,13.6,,22,6,3,1,72.6,Medium,Monitor closely
2026-03-08 23:56:19.348170,PUMP-002,Water Pump - Station 2,Pump,63.9,0.0,2245.8,50.0,0,15.9,,23,6,3,1,83.3,Low,Normal operation
2026-03-09 00:56:19.348170,PUMP-002,Water Pump - Station 2,Pump,72.4,0.0,2246.7,50.0,0,18.2,,0,0,3,0,81.6,Low,Normal operation
2026-03-09 01:56:19.348170,PUMP-002,Water Pump - Station 2,Pump,70.4,0.21,2247.5,50.0,0,20.5,,1,0,3,0,76.1,Medium,Monitor closely
2026-03-09 02:56:19.348170,PUMP-002,Water Pump - Station 2,Pump,72.8,0.296,2248.3,50.0,0,22.7,,2,0,3,0,71.5,Medium,Monitor closely
2026-03-09 03:56:19.348170,PUMP-002,Water Pump - Station 2,Pump,75.4,0.134,2249.2,50.0,0,25.0,,3,0,3,0,75.1,Medium,Monitor closely
2026-03-09 04:56:19.348170,PUMP-002,Water Pump - Station 2,Pump,81.0,0.244,2250.0,50.0,0,27.3,,4,0,3,0,67.5,Medium,Monitor closely
2026-03-09 05:56:19.348170,PUMP-002,Water Pump - Station 2,Pump,71.4,0.337,2250.8,50.0,0,29.5,,5,0,3,0,71.1,Medium,Monitor closely
2026-03-09 06:56:19.348170,PUMP-002,Water Pump - Station 2,Pump,68.6,0.257,2251.7,50.0,0,31.8,,6,0,3,0,74.8,Medium,Monitor closely
2026-03-09 07:56:19.348170,PUMP-002,Water Pump - Station 2,Pump,92.6,0.177,2252.5,50.0,0,34.1,,7,0,3,0,61.6,Medium,Monitor closely
2026-03-09 08:56:19.348170,PUMP-002,Water Pump - Station 2,Pump,87.8,0.0,2253.3,50.0,0,36.4,,8,0,3,0,70.8,Medium,Monitor closely
2026-03-09 09:56:19.348170,PUMP-002,Water Pump - Station 2,Pump,69.2,0.0,2254.2,50.0,0,38.6,,9,0,3,0,83.3,Low,Normal operation
2026-03-09 10:56:19.348170,PUMP-002,Water Pump - Station 2,Pump,85.2,0.162,2255.0,50.0,0,40.9,,10,0,3,0,67.3,Medium,Monitor closely
2026-03-09 11:56:19.348170,PUMP-002,Water Pump - Station 2,Pump,71.1,0.82,2255.8,50.0,0,43.2,,11,0,3,0,55.2,High,Schedule maintenance within 7 days
2026-03-09 12:56:19.348170,PUMP-002,Water Pump - Station 2,Pump,84.3,0.215,2256.7,50.0,0,45.5,,12,0,3,0,66.1,Medium,Monitor closely
2026-03-09 13:56:19.348170,PUMP-002,Water Pump - Station 2,Pump,77.3,0.378,2257.5,50.0,0,47.7,,13,0,3,0,65.6,Medium,Monitor closely
2026-03-09 14:56:19.348170,PUMP-002,Water Pump - Station 2,Pump,86.6,0.0,2258.3,50.0,0,50.0,,14,0,3,0,71.7,Medium,Monitor closely
2026-03-09 15:56:19.348170,PUMP-002,Water Pump - Station 2,Pump,83.0,0.0,2259.2,50.0,0,52.3,,15,0,3,0,74.2,Medium,Immediate maintenance required!
2026-03-09 16:56:19.348170,PUMP-002,Water Pump - Station 2,Pump,93.0,0.083,2260.0,50.0,0,54.5,,16,0,3,0,64.4,Medium,Immediate maintenance required!
2026-03-09 17:56:19.348170,PUMP-002,Water Pump - Station 2,Pump,109.4,0.216,2260.8,50.0,0,56.8,,17,0,3,0,48.5,High,Immediate maintenance required!
2026-03-09 18:56:19.348170,PUMP-002,Water Pump - Station 2,Pump,89.2,0.289,2261.7,50.0,0,59.1,,18,0,3,0,60.2,Medium,Immediate maintenance required!
2026-03-09 19:56:19.348170,PUMP-002,Water Pump - Station 2,Pump,92.1,0.37,2262.5,50.0,0,61.4,,19,0,3,0,55.5,High,Immediate maintenance required!
2026-03-09 20:56:19.348170,PUMP-002,Water Pump - Station 2,Pump,82.8,0.226,2263.3,50.0,0,63.6,,20,0,3,0,66.8,Medium,Immediate maintenance required!
2026-03-09 21:56:19.348170,PUMP-002,Water Pump - Station 2,Pump,91.5,0.085,2264.2,50.0,0,65.9,,21,0,3,0,65.4,Medium,Immediate maintenance required!
2026-03-09 22:56:19.348170,PUMP-002,Water Pump - Station 2,Pump,95.7,0.0,2265.0,50.0,0,68.2,,22,0,3,0,65.3,Medium,Immediate maintenance required!
2026-03-09 23:56:19.348170,PUMP-002,Water Pump - Station 2,Pump,89.2,0.155,2265.8,50.0,0,70.5,,23,0,3,0,64.7,Medium,Immediate maintenance required!
2026-03-10 00:56:19.348170,PUMP-002,Water Pump - Station 2,Pump,99.8,1.04,2266.7,50.0,0,72.7,,0,1,3,0,29.1,Critical,Immediate maintenance required!
2026-03-10 01:56:19.348170,PUMP-002,Water Pump - Station 2,Pump,100.1,0.514,2267.5,50.0,0,75.0,,1,1,3,0,45.1,High,Immediate maintenance required!
2026-03-10 02:56:19.348170,PUMP-002,Water Pump - Station 2,Pump,101.5,0.472,2268.3,50.0,0,77.3,,2,1,3,0,45.5,High,Immediate maintenance required!
2026-03-10 03:56:19.348170,PUMP-002,Water Pump - Station 2,Pump,97.8,0.0,2269.2,50.0,0,79.5,,3,1,3,0,63.8,Medium,Immediate maintenance required!
2026-03-10 04:56:19.348170,PUMP-002,Water Pump - Station 2,Pump,107.1,0.26,2270.0,50.0,0,81.8,,4,1,3,0,48.6,High,Immediate maintenance required!
2026-03-10 05:56:19.348170,PUMP-002,Water Pump - Station 2,Pump,92.6,0.162,2270.8,50.0,0,84.1,,5,1,3,0,62.1,Medium,Immediate maintenance required!
2026-03-10 06:56:19.348170,PUMP-002,Water Pump - Station 2,Pump,100.9,1.018,2271.7,50.0,0,86.4,,6,1,3,0,28.3,Critical,Immediate maintenance required!
2026-03-10 07:56:19.348170,PUMP-002,Water Pump - Station 2,Pump,94.2,0.4,2272.5,50.0,0,88.6,,7,1,3,0,53.0,High,Immediate maintenance required!
2026-03-10 08:56:19.348170,PUMP-002,Water Pump - Station 2,Pump,123.0,0.485,2273.3,50.0,0,90.9,,8,1,3,0,33.8,Critical,Immediate maintenance required!
2026-03-10 09:56:19.348170,PUMP-002,Water Pump - Station 2,Pump,111.5,0.0,2274.2,50.0,0,93.2,,9,1,3,0,54.2,High,Immediate maintenance required!
2026-03-10 10:56:19.348170,PUMP-002,Water Pump - Station 2,Pump,110.5,0.138,2275.0,50.0,0,95.5,,10,1,3,0,50.3,High,Immediate maintenance required!
2026-03-10 11:56:19.348170,PUMP-002,Water Pump - Station 2,Pump,88.5,1.127,2275.8,50.0,0,97.7,,11,1,3,0,37.0,Critical,Immediate maintenance required!
2026-03-10 12:56:19.348170,PUMP-002,Water Pump - Station 2,Pump,61.2,0.0,2276.7,50.0,0,0.0,,12,1,3,0,83.3,Low,Normal operation
2026-03-10 13:56:19.348170,PUMP-002,Water Pump - Station 2,Pump,60.4,0.113,2277.5,50.0,0,0.0,,13,1,3,0,79.6,Medium,Monitor closely
2026-03-10 14:56:19.348170,PUMP-002,Water Pump - Station 2,Pump,66.9,0.233,2278.3,50.0,0,0.0,,14,1,3,0,75.6,Medium,Monitor closely
2026-03-10 15:56:19.348170,PUMP-002,Water Pump - Station 2,Pump,61.1,0.08,2279.2,50.0,0,0.0,,15,1,3,0,80.7,Low,Normal operation
2026-03-10 16:56:19.348170,PUMP-002,Water Pump - Station 2,Pump,76.0,0.25,2280.0,50.0,0,0.0,,16,1,3,0,70.8,Medium,Monitor closely
2026-03-10 17:56:19.348170,PUMP-002,Water Pump - Station 2,Pump,72.8,0.0,2280.8,50.0,0,0.0,,17,1,3,0,81.4,Low,Normal operation
2026-03-10 18:56:19.348170,PUMP-002,Water Pump - Station 2,Pump,72.7,0.356,2281.7,50.0,0,0.0,,18,1,3,0,69.6,Medium,Monitor closely
2026-03-10 19:56:19.348170,PUMP-002,Water Pump - Station 2,Pump,66.3,0.339,2282.5,50.0,0,0.0,,19,1,3,0,72.0,Medium,Monitor closely
2026-03-10 20:56:19.348170,PUMP-002,Water Pump - Station 2,Pump,67.5,0.256,2283.3,50.0,0,0.0,,20,1,3,0,74.8,Medium,Monitor closely
2026-03-10 21:56:19.348170,PUMP-002,Water Pump - Station 2,Pump,77.7,0.232,2284.2,50.0,0,0.0,,21,1,3,0,70.2,Medium,Monitor closely
2026-03-10 22:56:19.348170,PUMP-002,Water Pump - Station 2,Pump,72.6,0.16,2285.0,50.0,0,0.0,,22,1,3,0,76.2,Medium,Monitor closely
2026-03-10 23:56:19.348170,PUMP-002,Water Pump - Station 2,Pump,56.4,0.045,2285.8,50.0,0,0.0,,23,1,3,0,81.8,Low,Normal operation
2026-03-11 00:56:19.348170,PUMP-002,Water Pump - Station 2,Pump,75.2,0.042,2286.7,50.0,0,0.0,,0,2,3,0,78.3,Medium,Monitor closely
2026-03-11 01:56:19.348170,PUMP-002,Water Pump - Station 2,Pump,72.4,0.0,2287.5,50.0,0,0.0,,1,2,3,0,81.6,Low,Normal operation
2026-03-11 02:56:19.348170,PUMP-002,Water Pump - Station 2,Pump,66.9,0.031,2288.3,50.0,0,0.0,,2,2,3,0,82.3,Low,Normal operation
2026-03-11 03:56:19.348170,PUMP-002,Water Pump - Station 2,Pump,58.9,0.0,2289.2,50.0,0,0.0,,3,2,3,0,83.3,Low,Normal operation
2026-03-11 04:56:19.348170,PUMP-002,Water Pump - Station 2,Pump,68.4,0.0,2290.0,50.0,0,0.0,,4,2,3,0,83.3,Low,Normal operation
2026-03-11 05:56:19.348170,PUMP-002,Water Pump - Station 2,Pump,66.5,0.474,2290.8,50.0,0,0.0,,5,2,3,0,67.5,Medium,Monitor closely
2026-03-11 06:56:19.348170,PUMP-002,Water Pump - Station 2,Pump,64.4,0.2,2291.7,50.0,0,0.0,,6,2,3,0,76.7,Medium,Monitor closely
2026-03-11 07:56:19.348170,PUMP-002,Water Pump - Station 2,Pump,59.2,0.0,2292.5,50.0,0,0.0,,7,2,3,0,83.3,Low,Normal operation
2026-03-11 08:56:19.348170,PUMP-002,Water Pump - Station 2,Pump,63.3,0.0,2293.3,50.0,0,0.0,,8,2,3,0,83.3,Low,Normal operation
2026-03-11 09:56:19.348170,PUMP-002,Water Pump - Station 2,Pump,74.7,0.0,2294.2,50.0,0,0.0,,9,2,3,0,80.0,Low,Normal operation
2026-03-11 10:56:19.348170,PUMP-002,Water Pump - Station 2,Pump,92.3,0.003,2295.0,50.0,0,0.0,,10,2,3,0,67.6,Medium,Monitor closely
2026-03-11 11:56:19.348170,PUMP-002,Water Pump - Station 2,Pump,81.8,0.185,2295.8,50.0,0,0.0,,11,2,3,0,68.9,Medium,Monitor closely
2026-03-11 12:56:19.348170,PUMP-002,Water Pump - Station 2,Pump,71.0,0.0,2296.7,50.0,0,0.0,,12,2,3,0,82.6,Low,Normal operation
2026-03-11 13:56:19.348170,PUMP-002,Water Pump - Station 2,Pump,73.5,0.183,2297.5,50.0,0,0.0,,13,2,3,0,74.8,Medium,Monitor closely
2026-03-11 14:56:19.348170,PUMP-002,Water Pump - Station 2,Pump,68.8,0.007,2298.3,50.0,0,0.0,,14,2,3,0,83.1,Low,Normal operation
2026-03-11 15:56:19.348170,PUMP-002,Water Pump - Station 2,Pump,60.0,0.0,2299.2,50.0,0,0.0,,15,2,3,0,83.3,Low,Normal operation
2026-03-11 16:56:19.348170,PUMP-002,Water Pump - Station 2,Pump,68.2,0.354,2300.0,50.0,0,0.0,,16,2,3,0,71.5,Medium,Monitor closely
2025-12-11 16:56:19.348170,MOTOR-003,Electric Motor - Line 3,Motor,74.2,0.002,2000.0,50.0,0,0.0,lubrication_issue,16,3,12,0,83.3,Low,Normal operation
2025-12-11 17:56:19.348170,MOTOR-003,Electric Motor - Line 3,Motor,76.7,0.0,2001.0,50.0,0,0.0,misalignment,17,3,12,0,82.2,Low,Normal operation
2025-12-11 18:56:19.348170,MOTOR-003,Electric Motor - Line 3,Motor,77.6,0.183,2002.0,50.0,0,0.0,,18,3,12,0,76.5,Medium,Monitor closely
2025-12-11 19:56:19.348170,MOTOR-003,Electric Motor - Line 3,Motor,86.4,0.138,2003.0,50.0,0,0.0,,19,3,12,0,71.9,Medium,Monitor closely
2025-12-11 20:56:19.348170,MOTOR-003,Electric Motor - Line 3,Motor,82.7,0.047,2004.0,50.0,0,0.0,,20,3,12,0,76.9,Medium,Monitor closely
2025-12-11 21:56:19.348170,MOTOR-003,Electric Motor - Line 3,Motor,78.2,0.264,2005.0,50.0,0,0.0,,21,3,12,0,73.9,Medium,Monitor closely
2025-12-11 22:56:19.348170,MOTOR-003,Electric Motor - Line 3,Motor,79.8,0.269,2006.0,50.0,0,0.0,,22,3,12,0,72.7,Medium,Monitor closely
2025-12-11 23:56:19.348170,MOTOR-003,Electric Motor - Line 3,Motor,57.4,0.088,2007.0,50.0,0,0.0,,23,3,12,0,80.9,Low,Normal operation
2025-12-12 00:56:19.348170,MOTOR-003,Electric Motor - Line 3,Motor,72.8,0.265,2008.0,50.0,0,0.0,,0,4,12,0,76.0,Medium,Monitor closely
2025-12-12 01:56:19.348170,MOTOR-003,Electric Motor - Line 3,Motor,71.5,0.064,2009.0,50.0,0,0.0,,1,4,12,0,81.6,Low,Normal operation
2025-12-12 02:56:19.348170,MOTOR-003,Electric Motor - Line 3,Motor,65.3,0.0,2010.0,50.0,0,0.0,,2,4,12,0,83.3,Low,Normal operation
2025-12-12 03:56:19.348170,MOTOR-003,Electric Motor - Line 3,Motor,72.5,0.27,2011.0,50.0,0,0.0,,3,4,12,0,75.8,Medium,Monitor closely
2025-12-12 04:56:19.348170,MOTOR-003,Electric Motor - Line 3,Motor,73.5,0.002,2012.0,50.0,0,0.0,,4,4,12,0,83.3,Low,Normal operation
2025-12-12 05:56:19.348170,MOTOR-003,Electric Motor - Line 3,Motor,69.7,0.199,2013.0,50.0,0,0.0,,5,4,12,0,77.8,Medium,Monitor closely
2025-12-12 06:56:19.348170,MOTOR-003,Electric Motor - Line 3,Motor,75.3,0.157,2014.0,50.0,0,0.0,,6,4,12,0,78.8,Medium,Monitor closely
2025-12-12 07:56:19.348170,MOTOR-003,Electric Motor - Line 3,Motor,56.3,0.439,2015.0,50.0,0,0.0,,7,4,12,0,71.1,Medium,Monitor closely
2025-12-12 08:56:19.348170,MOTOR-003,Electric Motor - Line 3,Motor,85.3,0.0,2016.0,50.0,0,0.0,,8,4,12,0,76.5,Medium,Monitor closely
2025-12-12 09:56:19.348170,MOTOR-003,Electric Motor - Line 3,Motor,81.6,0.303,2017.0,50.0,0,0.0,,9,4,12,0,70.5,Medium,Monitor closely
2025-12-12 10:56:19.348170,MOTOR-003,Electric Motor - Line 3,Motor,87.1,0.26,2018.0,50.0,0,0.0,,10,4,12,0,68.0,Medium,Monitor closely
2025-12-12 11:56:19.348170,MOTOR-003,Electric Motor - Line 3,Motor,81.7,0.399,2019.0,50.0,0,0.0,,11,4,12,0,67.8,Medium,Monitor closely
2025-12-12 12:56:19.348170,MOTOR-003,Electric Motor - Line 3,Motor,71.3,0.016,2020.0,50.0,0,0.0,,12,4,12,0,82.9,Low,Normal operation
2025-12-12 13:56:19.348170,MOTOR-003,Electric Motor - Line 3,Motor,68.2,0.146,2021.0,50.0,0,0.0,,13,4,12,0,79.3,Medium,Monitor closely
2025-12-12 14:56:19.348170,MOTOR-003,Electric Motor - Line 3,Motor,84.3,0.239,2022.0,50.0,0,0.0,,14,4,12,0,70.5,Medium,Monitor closely
2025-12-12 15:56:19.348170,MOTOR-003,Electric Motor - Line 3,Motor,84.4,0.406,2023.0,50.0,0,0.0,,15,4,12,0,65.8,Medium,Monitor closely
2025-12-12 16:56:19.348170,MOTOR-003,Electric Motor - Line 3,Motor,90.1,0.394,2024.0,50.0,0,0.0,,16,4,12,0,62.3,Medium,Monitor closely
2025-12-12 17:56:19.348170,MOTOR-003,Electric Motor - Line 3,Motor,72.1,0.0,2025.0,50.0,0,0.0,,17,4,12,0,83.3,Low,Normal operation
2025-12-12 18:56:19.348170,MOTOR-003,Electric Motor - Line 3,Motor,78.5,0.349,2026.0,50.0,0,0.0,,18,4,12,0,71.3,Medium,Monitor closely
2025-12-12 19:56:19.348170,MOTOR-003,Electric Motor - Line 3,Motor,82.7,0.0,2027.0,50.0,0,0.0,,19,4,12,0,78.2,Medium,Monitor closely
2025-12-12 20:56:19.348170,MOTOR-003,Electric Motor - Line 3,Motor,84.3,0.337,2028.0,50.0,0,0.0,,20,4,12,0,67.8,Medium,Monitor closely
2025-12-12 21:56:19.348170,MOTOR-003,Electric Motor - Line 3,Motor,77.4,0.079,2029.0,50.0,0,0.0,,21,4,12,0,79.5,Medium,Monitor closely
2025-12-12 22:56:19.348170,MOTOR-003,Electric Motor - Line 3,Motor,73.4,0.359,2030.0,50.0,0,0.0,,22,4,12,0,73.4,Medium,Monitor closely
2025-12-12 23:56:19.348170,MOTOR-003,Electric Motor - Line 3,Motor,92.4,0.146,2031.0,50.0,0,0.0,,23,4,12,0,67.7,Medium,Monitor closely
2025-12-13 00:56:19.348170,MOTOR-003,Electric Motor - Line 3,Motor,72.1,0.0,2032.0,50.0,0,0.0,,0,5,12,1,83.3,Low,Normal operation
2025-12-13 01:56:19.348170,MOTOR-003,Electric Motor - Line 3,Motor,79.1,0.048,2033.0,50.0,0,0.0,,1,5,12,1,79.3,Medium,Monitor closely
2025-12-13 02:56:19.348170,MOTOR-003,Electric Motor - Line 3,Motor,93.3,0.127,2034.0,50.0,0,0.0,,2,5,12,1,67.6,Medium,Monitor closely
2025-12-13 03:56:19.348170,MOTOR-003,Electric Motor - Line 3,Motor,65.8,0.0,2035.0,50.0,0,0.0,,3,5,12,1,83.3,Low,Normal operation
2025-12-13 04:56:19.348170,MOTOR-003,Electric Motor - Line 3,Motor,68.7,0.289,2036.0,50.0,0,0.0,,4,5,12,1,75.3,Medium,Monitor closely
2025-12-13 05:56:19.348170,MOTOR-003,Electric Motor - Line 3,Motor,71.1,0.235,2037.0,50.0,0,0.0,,5,5,12,1,76.8,Medium,Monitor closely
2025-12-13 06:56:19.348170,MOTOR-003,Electric Motor - Line 3,Motor,69.3,0.0,2038.0,50.0,0,0.0,,6,5,12,1,83.3,Low,Normal operation
2025-12-13 07:56:19.348170,MOTOR-003,Electric Motor - Line 3,Motor,73.4,0.143,2039.0,50.0,0,0.0,,7,5,12,1,79.4,Medium,Monitor closely
2025-12-13 08:56:19.348170,MOTOR-003,Electric Motor - Line 3,Motor,82.2,0.0,2040.0,50.0,0,0.0,,8,5,12,1,78.5,Medium,Monitor closely
2025-12-13 09:56:19.348170,MOTOR-003,Electric Motor - Line 3,Motor,62.4,0.15,2041.0,50.0,0,0.0,,9,5,12,1,79.2,Medium,Monitor closely
2025-12-13 10:56:19.348170,MOTOR-003,Electric Motor - Line 3,Motor,77.7,0.0,2042.0,50.0,0,0.0,,10,5,12,1,81.5,Low,Normal operation
2025-12-13 11:56:19.348170,MOTOR-003,Electric Motor - Line 3,Motor,70.6,0.283,2043.0,50.0,0,0.0,,11,5,12,1,75.5,Medium,Monitor closely
2025-12-13 12:56:19.348170,MOTOR-003,Electric Motor - Line 3,Motor,75.9,0.218,2044.0,50.0,0,0.0,,12,5,12,1,76.7,Medium,Monitor closely
2025-12-13 13:56:19.348170,MOTOR-003,Electric Motor - Line 3,Motor,79.5,0.328,2045.0,50.0,0,0.0,,13,5,12,1,71.2,Medium,Monitor closely
2025-12-13 14:56:19.348170,MOTOR-003,Electric Motor - Line 3,Motor,74.6,0.428,2046.0,50.0,0,0.0,,14,5,12,1,71.4,Medium,Monitor closely
2025-12-13 15:56:19.348170,MOTOR-003,Electric Motor - Line 3,Motor,78.4,0.409,2047.0,50.0,0,0.0,,15,5,12,1,69.7,Medium,Monitor closely
2025-12-13 16:56:19.348170,MOTOR-003,Electric Motor - Line 3,Motor,94.3,0.278,2048.0,50.0,0,0.0,,16,5,12,1,62.7,Medium,Monitor closely
2025-12-13 17:56:19.348170,MOTOR-003,Electric Motor - Line 3,Motor,80.3,0.27,2049.0,50.0,0,0.0,,17,5,12,1,72.3,Medium,Monitor closely
2025-12-13 18:56:19.348170,MOTOR-003,Electric Motor - Line 3,Motor,69.1,0.329,2050.0,50.0,0,0.0,,18,5,12,1,74.2,Medium,Monitor closely
2025-12-13 19:56:19.348170,MOTOR-003,Electric Motor - Line 3,Motor,73.8,0.273,2051.0,50.0,0,0.0,,19,5,12,1,75.8,Medium,Monitor closely
2025-12-13 20:56:19.348170,MOTOR-003,Electric Motor - Line 3,Motor,69.2,0.145,2052.0,50.0,0,0.0,,20,5,12,1,79.3,Medium,Monitor closely
2025-12-13 21:56:19.348170,MOTOR-003,Electric Motor - Line 3,Motor,73.5,0.347,2053.0,50.0,0,0.0,,21,5,12,1,73.7,Medium,Monitor closely
2025-12-13 22:56:19.348170,MOTOR-003,Electric Motor - Line 3,Motor,68.9,0.153,2054.0,50.0,0,0.0,,22,5,12,1,79.1,Medium,Monitor closely
2025-12-13 23:56:19.348170,MOTOR-003,Electric Motor - Line 3,Motor,85.1,0.0,2055.0,50.0,0,0.0,,23,5,12,1,76.6,Medium,Monitor closely
2025-12-14 00:56:19.348170,MOTOR-003,Electric Motor - Line 3,Motor,71.5,0.397,2056.0,50.0,0,0.0,,0,6,12,1,72.3,Medium,Monitor closely
2025-12-14 01:56:19.348170,MOTOR-003,Electric Motor - Line 3,Motor,67.0,0.0,2057.0,50.0,0,0.0,,1,6,12,1,83.3,Low,Normal operation
2025-12-14 02:56:19.348170,MOTOR-003,Electric Motor - Line 3,Motor,62.3,0.138,2058.0,50.0,0,0.0,,2,6,12,1,79.5,Medium,Monitor closely
2025-12-14 03:56:19.348170,MOTOR-003,Electric Motor - Line 3,Motor,70.2,0.277,2059.0,50.0,0,0.0,,3,6,12,1,75.6,Medium,Monitor closely
2025-12-14 04:56:19.348170,MOTOR-003,Electric Motor - Line 3,Motor,70.2,0.357,2060.0,50.0,0,0.0,,4,6,12,1,73.4,Medium,Monitor closely
2025-12-14 05:56:19.348170,MOTOR-003,Electric Motor - Line 3,Motor,86.7,0.303,2061.0,50.0,0,0.0,,5,6,12,1,67.1,Medium,Monitor closely
2025-12-14 06:56:19.348170,MOTOR-003,Electric Motor - Line 3,Motor,74.3,0.512,2062.0,50.0,0,0.0,,6,6,12,1,69.1,Medium,Monitor closely
2025-12-14 07:56:19.348170,MOTOR-003,Electric Motor - Line 3,Motor,53.8,0.0,2063.0,50.0,0,0.0,,7,6,12,1,83.3,Low,Normal operation
2025-12-14 08:56:19.348170,MOTOR-003,Electric Motor - Line 3,Motor,92.3,0.0,2064.0,50.0,0,0.0,,8,6,12,1,71.8,Medium,Monitor closely
2025-12-14 09:56:19.348170,MOTOR-003,Electric Motor - Line 3,Motor,72.5,0.233,2065.0,50.0,0,0.0,,9,6,12,1,76.9,Medium,Monitor closely
2025-12-14 10:56:19.348170,MOTOR-003,Electric Motor - Line 3,Motor,81.6,0.178,2066.0,50.0,0,0.0,,10,6,12,1,74.0,Medium,Monitor closely
2025-12-14 11:56:19.348170,MOTOR-003,Electric Motor - Line 3,Motor,76.4,0.136,2067.0,50.0,0,0.0,,11,6,12,1,78.6,Medium,Monitor closely
2025-12-14 12:56:19.348170,MOTOR-003,Electric Motor - Line 3,Motor,68.1,0.291,2068.0,50.0,0,0.0,,12,6,12,1,75.2,Medium,Monitor closely
2025-12-14 13:56:19.348170,MOTOR-003,Electric Motor - Line 3,Motor,71.0,0.309,2069.0,50.0,0,0.0,,13,6,12,1,74.8,Medium,Monitor closely
2025-12-14 14:56:19.348170,MOTOR-003,Electric Motor - Line 3,Motor,84.8,0.0,2070.0,50.0,0,0.0,,14,6,12,1,76.8,Medium,Monitor closely
2025-12-14 15:56:19.348170,MOTOR-003,Electric Motor - Line 3,Motor,71.6,0.471,2071.0,50.0,0,0.0,,15,6,12,1,70.2,Medium,Monitor closely
2025-12-14 16:56:19.348170,MOTOR-003,Electric Motor - Line 3,Motor,71.9,0.49,2072.0,50.0,0,0.0,,16,6,12,1,69.7,Medium,Monitor closely
2025-12-14 17:56:19.348170,MOTOR-003,Electric Motor - Line 3,Motor,80.6,0.367,2073.0,50.0,0,0.0,,17,6,12,1,69.4,Medium,Monitor closely
2025-12-14 18:56:19.348170,MOTOR-003,Electric Motor - Line 3,Motor,89.0,0.194,2074.0,50.0,0,0.0,,18,6,12,1,68.6,Medium,Monitor closely
2025-12-14 19:56:19.348170,MOTOR-003,Electric Motor - Line 3,Motor,70.0,0.119,2075.0,50.0,0,0.0,,19,6,12,1,80.0,Low,Normal operation
2025-12-14 20:56:19.348170,MOTOR-003,Electric Motor - Line 3,Motor,69.8,0.199,2076.0,50.0,0,0.0,,20,6,12,1,77.8,Medium,Monitor closely
2025-12-14 21:56:19.348170,MOTOR-003,Electric Motor - Line 3,Motor,76.1,0.0,2077.0,50.0,0,0.0,,21,6,12,1,82.6,Low,Normal operation
2025-12-14 22:56:19.348170,MOTOR-003,Electric Motor - Line 3,Motor,79.3,0.42,2078.0,50.0,0,0.0,,22,6,12,1,68.8,Medium,Monitor closely
2025-12-14 23:56:19.348170,MOTOR-003,Electric Motor - Line 3,Motor,82.5,0.0,2079.0,50.0,0,0.0,,23,6,12,1,78.3,Medium,Monitor closely
2025-12-15 00:56:19.348170,MOTOR-003,Electric Motor - Line 3,Motor,84.7,0.274,2080.0,50.0,0,0.0,,0,0,12,0,69.3,Medium,Monitor closely
2025-12-15 01:56:19.348170,MOTOR-003,Electric Motor - Line 3,Motor,82.4,0.109,2081.0,50.0,0,0.0,,1,0,12,0,75.4,Medium,Monitor closely
2025-12-15 02:56:19.348170,MOTOR-003,Electric Motor - Line 3,Motor,80.5,0.532,2082.0,50.0,0,0.0,,2,0,12,0,64.9,Medium,Monitor closely
2025-12-15 03:56:19.348170,MOTOR-003,Electric Motor - Line 3,Motor,71.9,0.383,2083.0,50.0,0,0.0,,3,0,12,0,72.7,Medium,Monitor closely
2025-12-15 04:56:19.348170,MOTOR-003,Electric Motor - Line 3,Motor,81.9,0.016,2084.0,50.0,0,0.0,,4,0,12,0,78.3,Medium,Monitor closely
2025-12-15 05:56:19.348170,MOTOR-003,Electric Motor - Line 3,Motor,74.9,0.0,2085.0,50.0,0,0.0,,5,0,12,0,83.3,Low,Normal operation
2025-12-15 06:56:19.348170,MOTOR-003,Electric Motor - Line 3,Motor,76.2,0.154,2086.0,50.0,0,0.0,,6,0,12,0,78.3,Medium,Monitor closely
2025-12-15 07:56:19.348170,MOTOR-003,Electric Motor - Line 3,Motor,61.5,0.219,2087.0,50.0,0,0.0,,7,0,12,0,77.2,Medium,Monitor closely
